Payment_Id,Subscription_Id,Payment_Date,Amount,Payment_Status,Payment_Method
PAY_502075,SUB_31031,2025-05-23,499.0,Failed,ACH
PAY_502076,SUB_31032,2025-04-04,79.0,Paid,PAYPAL
PAY_502077,SUB_31032,2025-05-02,-79.0,Refunded,CREDIT_CARD
PAY_502078,SUB_31032,2025-06-02,79.0,Failed,ACH
PAY_502079,SUB_31033,2025-02-08,-79.0,Refunded,STRIPE
PAY_502080,SUB_31034,2025-02-17,-29.0,Refunded,ACH
PAY_502081,SUB_31035,2025-04-22,79.0,Paid,CREDIT_CARD
PAY_502082,SUB_31036,2025-01-05,-29.0,Refunded,STRIPE
PAY_502083,SUB_31037,2025-11-26,79.0,Paid,PAYPAL
PAY_502084,SUB_31037,2025-12-24,79.0,Paid,STRIPE
PAY_502085,SUB_31037,2026-01-22,-79.0,Refunded,PAYPAL
PAY_502086,SUB_31037,2026-02-24,79.0,Failed,ACH
PAY_502088,SUB_31039,2025-10-09,-499.0,Refunded,STRIPE
PAY_502089,SUB_31039,2025-11-07,499.0,Failed,STRIPE
PAY_502090,SUB_31039,2025-12-06,499.0,Failed,STRIPE
PAY_502091,SUB_31039,2026-01-04,499.0,Failed,CREDIT_CARD
PAY_502092,SUB_31040,2025-06-15,499.0,Paid,STRIPE
PAY_502093,SUB_31041,2025-02-10,79.0,Failed,STRIPE
PAY_502094,SUB_31041,2025-03-11,-79.0,Refunded,PAYPAL
PAY_502095,SUB_31042,2025-02-15,499.0,Failed,CREDIT_CARD
PAY_502101,SUB_31045,2025-06-19,-79.0,Refunded,ACH
PAY_502102,SUB_31045,2025-07-16,79.0,Failed,STRIPE
PAY_502103,SUB_31045,2025-08-17,79.0,Failed,STRIPE
PAY_502104,SUB_31046,2025-06-21,29.0,Paid,ACH
PAY_502105,SUB_31046,2025-07-19,29.0,Paid,CREDIT_CARD
PAY_502106,SUB_31046,2025-08-19,-29.0,Refunded,ACH
PAY_502107,SUB_31047,2025-01-26,499.0,Failed,PAYPAL
PAY_502112,SUB_31049,2025-12-24,-79.0,Refunded,ACH
PAY_502113,SUB_31050,2025-05-30,499.0,Paid,PAYPAL
PAY_502114,SUB_31051,2025-01-20,79.0,Failed,ACH
PAY_502115,SUB_31052,2025-06-12,499.0,Failed,PAYPAL
PAY_502116,SUB_31052,2025-07-13,499.0,Paid,CREDIT_CARD
PAY_502117,SUB_31052,2025-08-10,499.0,Paid,STRIPE
PAY_502118,SUB_31053,2025-12-25,79.0,Paid,STRIPE
PAY_502119,SUB_31054,2025-01-25,499.0,Failed,CREDIT_CARD
PAY_502120,SUB_31055,2025-07-23,29.0,Paid,STRIPE
PAY_502121,SUB_31055,2025-08-21,29.0,Paid,STRIPE
PAY_502122,SUB_31055,2025-09-22,-29.0,Refunded,CREDIT_CARD
PAY_502123,SUB_31055,2025-10-21,29.0,Failed,ACH
PAY_502124,SUB_31056,2025-05-10,-79.0,Refunded,STRIPE
PAY_502125,SUB_31056,2025-06-09,79.0,Paid,PAYPAL
PAY_502126,SUB_31057,2025-08-10,29.0,Paid,ACH
PAY_502127,SUB_31058,2025-05-12,79.0,Failed,CREDIT_CARD
PAY_502128,SUB_31059,2025-01-25,79.0,Paid,PAYPAL
PAY_502129,SUB_31059,2025-02-25,79.0,Paid,ACH
PAY_502130,SUB_31059,2025-03-27,79.0,Paid,PAYPAL
PAY_502131,SUB_31059,2025-04-28,79.0,Failed,STRIPE
PAY_502132,SUB_31060,2025-09-20,29.0,Paid,ACH
PAY_502133,SUB_31060,2025-10-20,-29.0,Refunded,CREDIT_CARD
PAY_502134,SUB_31060,2025-11-19,-29.0,Refunded,CREDIT_CARD
PAY_502135,SUB_31061,2025-08-04,79.0,Paid,CREDIT_CARD
PAY_502136,SUB_31061,2025-09-03,-79.0,Refunded,PAYPAL
PAY_502137,SUB_31061,2025-10-04,-79.0,Refunded,CREDIT_CARD
PAY_502138,SUB_31061,2025-11-04,79.0,Failed,STRIPE
PAY_502139,SUB_31062,2025-10-16,499.0,Failed,PAYPAL
PAY_502140,SUB_31062,2025-11-12,499.0,Failed,PAYPAL
PAY_502141,SUB_31062,2025-12-14,499.0,Paid,PAYPAL
PAY_502142,SUB_31062,2026-01-13,499.0,Paid,STRIPE
PAY_502143,SUB_31063,2025-09-29,499.0,Paid,STRIPE
PAY_502144,SUB_31063,2025-10-26,-499.0,Refunded,PAYPAL
PAY_502145,SUB_31063,2025-11-26,499.0,Paid,ACH
PAY_502146,SUB_31063,2025-12-26,499.0,Failed,STRIPE
PAY_502147,SUB_31064,2025-02-03,-499.0,Refunded,ACH
PAY_502148,SUB_31064,2025-03-08,499.0,Failed,CREDIT_CARD
PAY_502149,SUB_31064,2025-04-06,499.0,Paid,STRIPE
PAY_502150,SUB_31065,2025-11-25,79.0,Paid,ACH
PAY_502151,SUB_31066,2025-09-14,499.0,Failed,CREDIT_CARD
PAY_502152,SUB_31066,2025-10-14,-499.0,Refunded,CREDIT_CARD
PAY_502153,SUB_31066,2025-11-12,499.0,Failed,ACH
PAY_502154,SUB_31067,2025-10-04,79.0,Failed,STRIPE
PAY_502155,SUB_31067,2025-11-03,79.0,Paid,STRIPE
PAY_502156,SUB_31067,2025-12-04,79.0,Failed,STRIPE
PAY_502157,SUB_31067,2026-01-02,79.0,Failed,ACH
PAY_502158,SUB_31068,2025-12-28,-499.0,Refunded,CREDIT_CARD
PAY_502159,SUB_31068,2026-01-28,499.0,Paid,PAYPAL
PAY_502160,SUB_31068,2026-03-01,499.0,Paid,ACH
PAY_502161,SUB_31068,2026-03-29,499.0,Paid,PAYPAL
PAY_502162,SUB_31069,2025-07-04,79.0,Paid,PAYPAL
PAY_502163,SUB_31070,2025-08-13,499.0,Paid,STRIPE
PAY_502164,SUB_31070,2025-09-13,499.0,Failed,ACH
PAY_502165,SUB_31070,2025-10-13,499.0,Failed,CREDIT_CARD
PAY_502166,SUB_31070,2025-11-09,499.0,Failed,PAYPAL
PAY_502167,SUB_31071,2025-11-29,29.0,Failed,ACH
PAY_502168,SUB_31071,2025-12-30,-29.0,Refunded,CREDIT_CARD
PAY_502169,SUB_31071,2026-01-28,29.0,Paid,CREDIT_CARD
PAY_502170,SUB_31071,2026-02-27,29.0,Paid,ACH
PAY_502171,SUB_31072,2026-01-01,499.0,Paid,PAYPAL
PAY_502172,SUB_31073,2025-02-26,-79.0,Refunded,ACH
PAY_502173,SUB_31074,2025-07-04,499.0,Failed,STRIPE
PAY_502174,SUB_31074,2025-08-03,-499.0,Refunded,CREDIT_CARD
PAY_502175,SUB_31074,2025-09-03,499.0,Paid,STRIPE
PAY_502176,SUB_31074,2025-10-04,499.0,Paid,STRIPE
PAY_502177,SUB_31075,2025-04-01,-79.0,Refunded,CREDIT_CARD
PAY_502178,SUB_31075,2025-05-01,79.0,Paid,STRIPE
PAY_502179,SUB_31075,2025-06-02,-79.0,Refunded,CREDIT_CARD
PAY_502180,SUB_31075,2025-07-03,79.0,Paid,ACH
PAY_502181,SUB_31076,2025-03-24,79.0,Failed,ACH
PAY_502182,SUB_31077,2025-12-27,-79.0,Refunded,CREDIT_CARD
PAY_502183,SUB_31077,2026-01-26,-79.0,Refunded,PAYPAL
PAY_502184,SUB_31077,2026-02-27,79.0,Paid,ACH
PAY_502185,SUB_31077,2026-03-28,79.0,Paid,CREDIT_CARD
PAY_502186,SUB_31078,2025-12-17,-79.0,Refunded,STRIPE
PAY_502187,SUB_31078,2026-01-15,79.0,Paid,STRIPE
PAY_502188,SUB_31078,2026-02-16,-79.0,Refunded,PAYPAL
PAY_502189,SUB_31079,2025-08-11,29.0,Paid,ACH
PAY_502190,SUB_31079,2025-09-08,29.0,Paid,ACH
PAY_502191,SUB_31079,2025-10-10,29.0,Paid,ACH
PAY_502192,SUB_31079,2025-11-10,29.0,Paid,CREDIT_CARD
PAY_502193,SUB_31080,2025-04-16,499.0,Paid,CREDIT_CARD
PAY_502194,SUB_31080,2025-05-17,499.0,Failed,ACH
PAY_502195,SUB_31081,2025-03-19,79.0,Failed,PAYPAL
PAY_502197,SUB_31083,2025-10-08,-499.0,Refunded,CREDIT_CARD
PAY_502198,SUB_31083,2025-11-09,499.0,Paid,PAYPAL
PAY_502199,SUB_31083,2025-12-07,499.0,Failed,PAYPAL
PAY_502204,SUB_31085,2025-03-23,499.0,Paid,ACH
PAY_502205,SUB_31086,2025-08-07,-499.0,Refunded,ACH
PAY_502206,SUB_31087,2025-09-05,79.0,Paid,CREDIT_CARD
PAY_502207,SUB_31088,2025-11-07,499.0,Paid,PAYPAL
PAY_502208,SUB_31088,2025-12-09,499.0,Paid,PAYPAL
PAY_502209,SUB_31088,2026-01-06,499.0,Failed,CREDIT_CARD
PAY_502210,SUB_31089,2025-06-28,79.0,Paid,CREDIT_CARD
PAY_502211,SUB_31089,2025-07-31,79.0,Paid,ACH
PAY_502212,SUB_31089,2025-08-28,-79.0,Refunded,PAYPAL
PAY_502213,SUB_31090,2025-06-25,79.0,Paid,STRIPE
PAY_502214,SUB_31091,2025-07-13,79.0,Paid,STRIPE
PAY_502215,SUB_31091,2025-08-13,79.0,Paid,CREDIT_CARD
PAY_502216,SUB_31091,2025-09-11,-79.0,Refunded,PAYPAL
PAY_502217,SUB_31092,2025-04-29,499.0,Failed,PAYPAL
PAY_502218,SUB_31092,2025-05-28,499.0,Paid,CREDIT_CARD
PAY_502219,SUB_31092,2025-06-25,-499.0,Refunded,PAYPAL
PAY_502220,SUB_31093,2025-03-12,-79.0,Refunded,PAYPAL
PAY_502227,SUB_31096,2025-09-25,-79.0,Refunded,PAYPAL
PAY_502228,SUB_31096,2025-10-25,79.0,Failed,ACH
PAY_502229,SUB_31096,2025-11-25,-79.0,Refunded,ACH
PAY_502230,SUB_31097,2025-07-23,79.0,Paid,PAYPAL
PAY_502231,SUB_31097,2025-08-19,79.0,Failed,PAYPAL
PAY_502232,SUB_31098,2025-12-04,499.0,Paid,ACH
PAY_502233,SUB_31098,2026-01-01,499.0,Paid,ACH
PAY_502234,SUB_31098,2026-02-01,499.0,Paid,STRIPE
PAY_502235,SUB_31099,2025-11-01,29.0,Paid,PAYPAL
PAY_502236,SUB_31099,2025-12-01,29.0,Paid,ACH
PAY_502237,SUB_31100,2025-03-18,499.0,Paid,STRIPE
PAY_502238,SUB_31101,2025-06-09,79.0,Paid,STRIPE
PAY_502239,SUB_31101,2025-07-06,79.0,Paid,CREDIT_CARD
PAY_502240,SUB_31101,2025-08-07,79.0,Failed,ACH
PAY_502241,SUB_31101,2025-09-07,-79.0,Refunded,PAYPAL
PAY_502242,SUB_31102,2025-08-05,79.0,Paid,STRIPE
PAY_502243,SUB_31102,2025-09-03,79.0,Failed,PAYPAL
PAY_502244,SUB_31102,2025-10-05,79.0,Failed,ACH
PAY_502245,SUB_31102,2025-11-05,-79.0,Refunded,ACH
PAY_502246,SUB_31103,2025-12-15,79.0,Paid,PAYPAL
PAY_502247,SUB_31104,2025-07-26,79.0,Paid,ACH
PAY_502248,SUB_31105,2025-08-11,499.0,Paid,ACH
PAY_502249,SUB_31105,2025-09-12,-499.0,Refunded,CREDIT_CARD
PAY_502250,SUB_31105,2025-10-13,-499.0,Refunded,PAYPAL
PAY_502251,SUB_31106,2025-08-22,79.0,Paid,ACH
PAY_502252,SUB_31106,2025-09-21,79.0,Failed,STRIPE
PAY_502253,SUB_31106,2025-10-21,79.0,Failed,CREDIT_CARD
PAY_502255,SUB_31108,2025-06-18,499.0,Paid,ACH
PAY_502256,SUB_31109,2025-11-17,499.0,Failed,ACH
PAY_502257,SUB_31109,2025-12-18,-499.0,Refunded,CREDIT_CARD
PAY_502258,SUB_31110,2025-05-31,79.0,Paid,ACH
PAY_502260,SUB_31112,2025-04-05,499.0,Failed,ACH
PAY_502261,SUB_31113,2025-04-03,-499.0,Refunded,ACH
PAY_502263,SUB_31115,2025-01-26,79.0,Paid,CREDIT_CARD
PAY_502264,SUB_31115,2025-02-24,79.0,Failed,PAYPAL
PAY_502265,SUB_31116,2025-03-12,79.0,Failed,PAYPAL
PAY_502266,SUB_31116,2025-04-11,79.0,Failed,PAYPAL
PAY_502267,SUB_31116,2025-05-14,79.0,Failed,STRIPE
PAY_502268,SUB_31116,2025-06-12,79.0,Paid,ACH
PAY_502269,SUB_31117,2025-04-09,79.0,Failed,PAYPAL
PAY_502270,SUB_31117,2025-05-09,79.0,Paid,STRIPE
PAY_502271,SUB_31117,2025-06-10,-79.0,Refunded,ACH
PAY_502272,SUB_31118,2025-06-30,79.0,Paid,STRIPE
PAY_502273,SUB_31118,2025-07-29,79.0,Paid,ACH
PAY_502274,SUB_31119,2025-12-23,-499.0,Refunded,ACH
PAY_502275,SUB_31120,2025-02-14,29.0,Failed,STRIPE
PAY_502276,SUB_31121,2025-06-29,-499.0,Refunded,CREDIT_CARD
PAY_502277,SUB_31121,2025-07-28,499.0,Paid,PAYPAL
PAY_502278,SUB_31122,2025-02-15,-499.0,Refunded,CREDIT_CARD
PAY_502279,SUB_31122,2025-03-17,499.0,Paid,ACH
PAY_502280,SUB_31123,2025-12-21,29.0,Failed,STRIPE
PAY_502281,SUB_31123,2026-01-20,-29.0,Refunded,PAYPAL
PAY_502282,SUB_31123,2026-02-21,29.0,Paid,ACH
PAY_502283,SUB_31124,2025-06-15,-79.0,Refunded,STRIPE
PAY_502284,SUB_31124,2025-07-13,79.0,Failed,PAYPAL
PAY_502285,SUB_31124,2025-08-15,-79.0,Refunded,PAYPAL
PAY_502286,SUB_31125,2025-06-20,79.0,Failed,PAYPAL
PAY_502287,SUB_31125,2025-07-20,79.0,Failed,STRIPE
PAY_502288,SUB_31125,2025-08-20,79.0,Failed,STRIPE
PAY_502289,SUB_31125,2025-09-19,-79.0,Refunded,ACH
PAY_502290,SUB_31126,2025-06-18,-79.0,Refunded,STRIPE
PAY_502291,SUB_31126,2025-07-16,-79.0,Refunded,CREDIT_CARD
PAY_502292,SUB_31126,2025-08-17,79.0,Paid,PAYPAL
PAY_502293,SUB_31126,2025-09-15,79.0,Paid,STRIPE
PAY_502294,SUB_31127,2025-05-06,-499.0,Refunded,ACH
PAY_502295,SUB_31128,2025-09-12,-499.0,Refunded,PAYPAL
PAY_502296,SUB_31129,2025-04-19,79.0,Paid,CREDIT_CARD
PAY_502297,SUB_31129,2025-05-20,79.0,Failed,CREDIT_CARD
PAY_502298,SUB_31129,2025-06-19,-79.0,Refunded,STRIPE
PAY_502299,SUB_31129,2025-07-20,79.0,Failed,PAYPAL
PAY_502300,SUB_31130,2025-08-01,79.0,Failed,ACH
PAY_502301,SUB_31131,2025-07-07,-499.0,Refunded,STRIPE
PAY_502302,SUB_31131,2025-08-09,-499.0,Refunded,STRIPE
PAY_502303,SUB_31131,2025-09-08,-499.0,Refunded,PAYPAL
PAY_502304,SUB_31132,2025-05-20,79.0,Paid,STRIPE
PAY_502305,SUB_31132,2025-06-17,79.0,Paid,PAYPAL
PAY_502306,SUB_31132,2025-07-17,-79.0,Refunded,CREDIT_CARD
PAY_502307,SUB_31132,2025-08-15,79.0,Paid,ACH
PAY_502308,SUB_31133,2025-11-09,79.0,Paid,CREDIT_CARD
PAY_502310,SUB_31135,2025-09-29,499.0,Paid,STRIPE
PAY_502311,SUB_31135,2025-10-29,499.0,Paid,STRIPE
PAY_502312,SUB_31135,2025-11-27,499.0,Paid,ACH
PAY_502313,SUB_31136,2025-06-13,-499.0,Refunded,PAYPAL
PAY_502314,SUB_31136,2025-07-15,499.0,Paid,PAYPAL
PAY_502315,SUB_31136,2025-08-14,-499.0,Refunded,STRIPE
PAY_502316,SUB_31137,2025-06-02,-29.0,Refunded,ACH
PAY_502317,SUB_31137,2025-07-02,29.0,Failed,STRIPE
PAY_502318,SUB_31137,2025-08-02,29.0,Paid,STRIPE
PAY_502319,SUB_31138,2025-12-01,499.0,Paid,ACH
PAY_502320,SUB_31139,2025-06-25,-79.0,Refunded,ACH
PAY_502321,SUB_31139,2025-07-23,79.0,Paid,CREDIT_CARD
PAY_502322,SUB_31139,2025-08-23,79.0,Failed,STRIPE
PAY_502326,SUB_31141,2025-01-13,499.0,Failed,ACH
PAY_502327,SUB_31142,2025-01-13,29.0,Paid,ACH
PAY_502328,SUB_31142,2025-02-12,29.0,Paid,ACH
PAY_502329,SUB_31142,2025-03-15,29.0,Failed,CREDIT_CARD
PAY_502330,SUB_31143,2025-01-28,-499.0,Refunded,CREDIT_CARD
PAY_502331,SUB_31144,2025-04-12,79.0,Failed,CREDIT_CARD
PAY_502333,SUB_31146,2025-06-09,79.0,Paid,ACH
PAY_502334,SUB_31146,2025-07-12,79.0,Paid,STRIPE
PAY_502335,SUB_31146,2025-08-10,79.0,Paid,ACH
PAY_502336,SUB_31147,2025-06-29,-499.0,Refunded,PAYPAL
PAY_502337,SUB_31148,2025-07-13,79.0,Paid,PAYPAL
PAY_502338,SUB_31149,2025-07-11,-79.0,Refunded,PAYPAL
PAY_502339,SUB_31149,2025-08-13,79.0,Paid,ACH
PAY_502340,SUB_31150,2025-02-22,79.0,Paid,ACH
PAY_502341,SUB_31150,2025-03-23,79.0,Failed,CREDIT_CARD
PAY_502342,SUB_31150,2025-04-24,79.0,Paid,PAYPAL
PAY_502343,SUB_31150,2025-05-24,-79.0,Refunded,CREDIT_CARD
PAY_502344,SUB_31151,2025-07-01,499.0,Paid,ACH
PAY_502345,SUB_31151,2025-07-31,499.0,Failed,CREDIT_CARD
PAY_502346,SUB_31152,2025-10-04,499.0,Paid,ACH
PAY_502347,SUB_31152,2025-11-02,499.0,Paid,ACH
PAY_502348,SUB_31152,2025-12-05,-499.0,Refunded,CREDIT_CARD
PAY_502349,SUB_31153,2025-10-21,29.0,Paid,STRIPE
PAY_502350,SUB_31153,2025-11-19,29.0,Paid,PAYPAL
PAY_502351,SUB_31153,2025-12-18,29.0,Paid,PAYPAL
PAY_502352,SUB_31153,2026-01-19,29.0,Paid,PAYPAL
PAY_502353,SUB_31154,2025-04-18,29.0,Paid,PAYPAL
PAY_502354,SUB_31154,2025-05-18,29.0,Paid,STRIPE
PAY_502355,SUB_31154,2025-06-16,-29.0,Refunded,STRIPE
PAY_502356,SUB_31155,2025-12-18,499.0,Paid,CREDIT_CARD
PAY_502357,SUB_31155,2026-01-20,499.0,Paid,CREDIT_CARD
PAY_502358,SUB_31155,2026-02-19,499.0,Failed,STRIPE
PAY_502359,SUB_31155,2026-03-20,499.0,Paid,CREDIT_CARD
PAY_502360,SUB_31156,2025-09-17,-79.0,Refunded,ACH
PAY_502361,SUB_31157,2025-05-24,499.0,Paid,PAYPAL
PAY_502362,SUB_31158,2025-11-29,29.0,Failed,STRIPE
PAY_502363,SUB_31158,2025-12-30,29.0,Paid,ACH
PAY_502364,SUB_31158,2026-01-29,29.0,Failed,STRIPE
PAY_502365,SUB_31159,2025-10-05,29.0,Failed,PAYPAL
PAY_502366,SUB_31160,2025-04-03,499.0,Failed,STRIPE
PAY_502367,SUB_31161,2025-10-07,79.0,Paid,PAYPAL
PAY_502368,SUB_31161,2025-11-06,79.0,Paid,STRIPE
PAY_502369,SUB_31161,2025-12-06,79.0,Paid,STRIPE
PAY_502370,SUB_31161,2026-01-04,79.0,Failed,ACH
PAY_502371,SUB_31162,2025-03-10,499.0,Failed,ACH
PAY_502373,SUB_31164,2025-12-21,-79.0,Refunded,ACH
PAY_502374,SUB_31164,2026-01-21,79.0,Paid,ACH
PAY_502375,SUB_31164,2026-02-19,-79.0,Refunded,PAYPAL
PAY_502376,SUB_31164,2026-03-22,79.0,Failed,CREDIT_CARD
PAY_502377,SUB_31165,2025-07-24,-29.0,Refunded,CREDIT_CARD
PAY_502378,SUB_31165,2025-08-21,29.0,Paid,ACH
PAY_502379,SUB_31166,2025-02-16,79.0,Failed,ACH
PAY_502380,SUB_31166,2025-03-15,79.0,Failed,ACH
PAY_502381,SUB_31166,2025-04-15,79.0,Paid,PAYPAL
PAY_502382,SUB_31167,2025-06-27,-29.0,Refunded,PAYPAL
PAY_502383,SUB_31167,2025-07-25,29.0,Paid,STRIPE
PAY_502384,SUB_31167,2025-08-27,29.0,Failed,CREDIT_CARD
PAY_502385,SUB_31168,2025-08-20,-499.0,Refunded,PAYPAL
PAY_502386,SUB_31168,2025-09-21,-499.0,Refunded,STRIPE
PAY_502387,SUB_31169,2025-02-26,-79.0,Refunded,PAYPAL
PAY_502388,SUB_31170,2025-10-10,79.0,Failed,ACH
PAY_502389,SUB_31170,2025-11-08,79.0,Paid,PAYPAL
PAY_502390,SUB_31170,2025-12-08,-79.0,Refunded,STRIPE
PAY_502391,SUB_31170,2026-01-09,79.0,Paid,ACH
PAY_502392,SUB_31171,2025-07-12,79.0,Paid,CREDIT_CARD
PAY_502393,SUB_31171,2025-08-11,79.0,Paid,CREDIT_CARD
PAY_502394,SUB_31171,2025-09-09,79.0,Failed,PAYPAL
PAY_502395,SUB_31171,2025-10-08,79.0,Failed,PAYPAL
PAY_502397,SUB_31173,2025-10-03,79.0,Failed,CREDIT_CARD
PAY_502398,SUB_31174,2025-12-21,79.0,Paid,ACH
PAY_502399,SUB_31175,2025-05-18,499.0,Paid,PAYPAL
PAY_502400,SUB_31176,2025-05-19,79.0,Paid,PAYPAL
PAY_502401,SUB_31177,2025-07-25,79.0,Failed,STRIPE
PAY_502402,SUB_31177,2025-08-22,79.0,Paid,STRIPE
PAY_502403,SUB_31177,2025-09-22,79.0,Paid,CREDIT_CARD
PAY_502404,SUB_31177,2025-10-22,79.0,Paid,ACH
PAY_502405,SUB_31178,2025-02-26,79.0,Paid,CREDIT_CARD
PAY_502406,SUB_31179,2025-04-04,499.0,Failed,ACH
PAY_502408,SUB_31181,2025-10-14,79.0,Paid,ACH
PAY_502409,SUB_31181,2025-11-12,79.0,Paid,CREDIT_CARD
PAY_502410,SUB_31182,2025-10-13,29.0,Paid,STRIPE
PAY_502415,SUB_31184,2025-10-02,29.0,Paid,ACH
PAY_502416,SUB_31185,2025-07-08,79.0,Failed,CREDIT_CARD
PAY_502417,SUB_31186,2025-05-03,-499.0,Refunded,PAYPAL
PAY_502418,SUB_31186,2025-06-01,499.0,Paid,PAYPAL
PAY_502419,SUB_31186,2025-07-02,499.0,Paid,STRIPE
PAY_502420,SUB_31187,2025-03-12,-499.0,Refunded,PAYPAL
PAY_502421,SUB_31187,2025-04-14,499.0,Paid,ACH
PAY_502422,SUB_31187,2025-05-11,-499.0,Refunded,PAYPAL
PAY_502423,SUB_31187,2025-06-11,-499.0,Refunded,PAYPAL
PAY_502424,SUB_31188,2025-06-04,499.0,Paid,PAYPAL
PAY_502425,SUB_31188,2025-07-04,499.0,Paid,CREDIT_CARD
PAY_502426,SUB_31188,2025-08-03,499.0,Paid,PAYPAL
PAY_502427,SUB_31189,2025-09-25,499.0,Paid,CREDIT_CARD
PAY_502428,SUB_31189,2025-10-23,499.0,Paid,STRIPE
PAY_502429,SUB_31189,2025-11-25,-499.0,Refunded,ACH
PAY_502430,SUB_31189,2025-12-24,499.0,Failed,ACH
PAY_502431,SUB_31190,2025-05-23,-79.0,Refunded,STRIPE
PAY_502432,SUB_31191,2025-08-20,79.0,Paid,PAYPAL
PAY_502433,SUB_31191,2025-09-18,79.0,Paid,STRIPE
PAY_502434,SUB_31192,2025-10-23,-29.0,Refunded,CREDIT_CARD
PAY_502435,SUB_31192,2025-11-23,29.0,Paid,STRIPE
PAY_502436,SUB_31192,2025-12-25,-29.0,Refunded,ACH
PAY_502437,SUB_31192,2026-01-22,29.0,Paid,PAYPAL
PAY_502438,SUB_31193,2025-11-10,-79.0,Refunded,CREDIT_CARD
PAY_502439,SUB_31193,2025-12-11,-79.0,Refunded,PAYPAL
PAY_502440,SUB_31193,2026-01-10,79.0,Paid,STRIPE
PAY_502441,SUB_31193,2026-02-10,79.0,Failed,STRIPE
PAY_502442,SUB_31194,2025-02-22,79.0,Failed,STRIPE
PAY_502443,SUB_31195,2025-04-28,29.0,Failed,STRIPE
PAY_502444,SUB_31196,2025-08-28,29.0,Paid,CREDIT_CARD
PAY_502445,SUB_31197,2025-12-12,79.0,Paid,STRIPE
PAY_502446,SUB_31198,2025-12-01,79.0,Paid,CREDIT_CARD
PAY_502447,SUB_31199,2025-11-09,79.0,Paid,PAYPAL
PAY_502448,SUB_31199,2025-12-06,79.0,Paid,CREDIT_CARD
PAY_502449,SUB_31199,2026-01-07,79.0,Paid,PAYPAL
PAY_502450,SUB_31200,2025-10-13,29.0,Failed,ACH
PAY_502451,SUB_31201,2025-10-19,29.0,Paid,CREDIT_CARD
PAY_502452,SUB_31201,2025-11-15,29.0,Paid,PAYPAL
PAY_502453,SUB_31202,2025-08-06,79.0,Paid,PAYPAL
PAY_502454,SUB_31202,2025-09-05,79.0,Paid,ACH
PAY_502459,SUB_31204,2025-09-11,-29.0,Refunded,STRIPE
PAY_502460,SUB_31205,2025-06-04,29.0,Paid,STRIPE
PAY_502461,SUB_31205,2025-07-05,29.0,Failed,ACH
PAY_502462,SUB_31206,2025-06-07,79.0,Paid,ACH
PAY_502463,SUB_31206,2025-07-08,79.0,Failed,PAYPAL
PAY_502464,SUB_31206,2025-08-07,-79.0,Refunded,PAYPAL
PAY_502465,SUB_31207,2025-09-05,499.0,Paid,CREDIT_CARD
PAY_502466,SUB_31207,2025-10-03,499.0,Paid,PAYPAL
PAY_502467,SUB_31208,2025-04-05,499.0,Paid,STRIPE
PAY_502468,SUB_31208,2025-05-04,499.0,Paid,STRIPE
PAY_502469,SUB_31209,2025-07-12,79.0,Paid,STRIPE
PAY_502470,SUB_31210,2025-01-08,79.0,Paid,STRIPE
PAY_502471,SUB_31210,2025-02-06,79.0,Paid,ACH
PAY_502472,SUB_31210,2025-03-10,79.0,Paid,CREDIT_CARD
PAY_502473,SUB_31211,2025-05-01,-79.0,Refunded,PAYPAL
PAY_502474,SUB_31211,2025-05-31,79.0,Paid,PAYPAL
PAY_502475,SUB_31212,2025-02-20,29.0,Paid,CREDIT_CARD
PAY_502476,SUB_31212,2025-03-20,29.0,Paid,ACH
PAY_502477,SUB_31212,2025-04-21,29.0,Paid,CREDIT_CARD
PAY_502478,SUB_31212,2025-05-21,29.0,Failed,STRIPE
PAY_502479,SUB_31213,2025-09-06,79.0,Failed,PAYPAL
PAY_502480,SUB_31213,2025-10-08,79.0,Paid,CREDIT_CARD
PAY_502481,SUB_31214,2025-12-04,79.0,Paid,ACH
PAY_502482,SUB_31214,2026-01-01,79.0,Failed,STRIPE
PAY_502483,SUB_31215,2025-06-07,-499.0,Refunded,ACH
PAY_502484,SUB_31215,2025-07-10,499.0,Paid,CREDIT_CARD
PAY_502485,SUB_31216,2025-10-23,-499.0,Refunded,CREDIT_CARD
PAY_502486,SUB_31217,2025-10-26,29.0,Paid,ACH
PAY_502487,SUB_31218,2025-12-26,79.0,Failed,PAYPAL
PAY_502488,SUB_31218,2026-01-23,79.0,Paid,CREDIT_CARD
PAY_502489,SUB_31218,2026-02-24,79.0,Paid,STRIPE
PAY_502490,SUB_31219,2025-11-18,79.0,Paid,ACH
PAY_502491,SUB_31220,2025-11-23,-79.0,Refunded,CREDIT_CARD
PAY_502492,SUB_31221,2025-11-29,499.0,Failed,ACH
PAY_502497,SUB_31223,2025-03-11,29.0,Failed,STRIPE
PAY_502498,SUB_31223,2025-04-10,29.0,Failed,STRIPE
PAY_502499,SUB_31223,2025-05-11,29.0,Failed,STRIPE
PAY_502500,SUB_31224,2025-09-21,499.0,Failed,PAYPAL
PAY_502501,SUB_31224,2025-10-24,-499.0,Refunded,STRIPE
PAY_502502,SUB_31225,2025-05-15,-79.0,Refunded,STRIPE
PAY_502503,SUB_31226,2025-03-01,-29.0,Refunded,ACH
PAY_502504,SUB_31227,2025-08-08,-29.0,Refunded,STRIPE
